respID,qID,altID,obsID,price,modelyear,powertrain,brand,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas,image
179,2,2,714,14000,1,Gas,Tesla,Yes,250,32000,NA,0,1,Tesla_Model_3.jpg
179,3,1,715,44000,4,Electric,Nissan,Yes,250,32000,discounted,1,0,Nissan_Leaf.jpg
179,3,2,715,16000,2,Gas,Tesla,Yes,150,50000,NA,0,1,Tesla_Model_3.jpg
179,4,1,716,23000,2,Electric,Mercedes,No,150,7000,free,1,0,MB_EQ.jpg
179,4,2,716,15000,2,Gas,Nissan,No,100,49000,NA,0,1,Nissan_Gas.jpg
180,1,1,717,40000,4,Electric,Mercedes,No,250,37000,discounted,1,0,MB_EQ.jpg
180,1,2,717,23000,4,Gas,Mercedes,No,150,35000,NA,0,1,MB_C300.jpg
180,2,1,718,46000,1,Electric,Nissan,No,250,44000,discounted,1,0,Nissan_Leaf.jpg
180,2,2,718,43000,4,Gas,Tesla,Yes,250,45000,NA,0,1,Tesla_Model_3.jpg
180,3,1,719,44000,1,Electric,Mercedes,No,100,16000,discounted,1,0,MB_EQ.jpg
180,3,2,719,6000,5,Gas,Tesla,No,150,43000,NA,0,1,Tesla_Model_3.jpg
180,4,1,720,43000,1,Electric,Nissan,Yes,250,31000,paid,1,0,Nissan_Leaf.jpg
180,4,2,720,16000,5,Gas,Mercedes,Yes,200,45000,NA,0,1,MB_C300.jpg
181,1,1,721,26000,2,Electric,Nissan,No,250,33000,discounted,1,0,Nissan_Leaf.jpg
181,1,2,721,20000,5,Gas,Tesla,No,150,25000,NA,0,1,Tesla_Model_3.jpg
181,2,1,722,13000,1,Electric,Tesla,Yes,250,44000,paid,1,0,Tesla_Model_3.jpg
181,2,2,722,30000,3,Gas,Mercedes,No,250,44000,NA,0,1,MB_C300.jpg
181,3,1,723,31000,3,Electric,Tesla,Yes,150,11000,paid,1,0,Tesla_Model_3.jpg
181,3,2,723,22000,1,Gas,Mercedes,No,150,43000,NA,0,1,MB_C300.jpg
181,4,1,724,10000,3,Electric,Tesla,No,200,11000,discounted,1,0,Tesla_Model_3.jpg
181,4,2,724,46000,4,Gas,Nissan,No,150,49000,NA,0,1,Nissan_Gas.jpg
182,1,1,725,8000,2,Electric,Tesla,Yes,250,13000,paid,1,0,Tesla_Model_3.jpg
182,1,2,725,18000,3,Gas,Mercedes,Yes,250,38000,NA,0,1,MB_C300.jpg
182,2,1,726,11000,4,Electric,Mercedes,No,200,39000,paid,1,0,MB_EQ.jpg
182,2,2,726,7000,5,Gas,Mercedes,Yes,250,13000,NA,0,1,MB_C300.jpg
182,3,1,727,10000,3,Electric,Tesla,Yes,150,44000,free,1,0,Tesla_Model_3.jpg
182,3,2,727,46000,2,Gas,Nissan,No,250,24000,NA,0,1,Nissan_Gas.jpg
182,4,1,728,5000,2,Electric,Nissan,Yes,150,10000,discounted,1,0,Nissan_Leaf.jpg
182,4,2,728,19000,2,Gas,Nissan,Yes,200,49000,NA,0,1,Nissan_Gas.jpg
183,1,1,729,32000,1,Electric,Nissan,Yes,250,19000,paid,1,0,Nissan_Leaf.jpg
183,1,2,729,47000,5,Gas,Mercedes,No,250,11000,NA,0,1,MB_C300.jpg
183,2,1,730,34000,3,Electric,Nissan,Yes,250,38000,free,1,0,Nissan_Leaf.jpg
183,2,2,730,27000,5,Gas,Tesla,Yes,200,7000,NA,0,1,Tesla_Model_3.jpg
183,3,1,731,9000,5,Electric,Mercedes,Yes,150,23000,discounted,1,0,MB_EQ.jpg
183,3,2,731,26000,5,Gas,Tesla,No,150,9000,NA,0,1,Tesla_Model_3.jpg
183,4,1,732,42000,1,Electric,Nissan,Yes,250,28000,paid,1,0,Nissan_Leaf.jpg
183,4,2,732,25000,1,Gas,Tesla,Yes,200,48000,NA,0,1,Tesla_Model_3.jpg
184,1,1,733,21000,3,Electric,Nissan,Yes,100,50000,free,1,0,Nissan_Leaf.jpg
184,1,2,733,23000,3,Gas,Nissan,No,200,17000,NA,0,1,Nissan_Gas.jpg
184,2,1,734,46000,4,Electric,Tesla,Yes,200,27000,paid,1,0,Tesla_Model_3.jpg
184,2,2,734,35000,1,Gas,Tesla,Yes,200,36000,NA,0,1,Tesla_Model_3.jpg
184,3,1,735,49000,5,Electric,Tesla,Yes,150,5000,paid,1,0,Tesla_Model_3.jpg
184,3,2,735,10000,2,Gas,Nissan,Yes,100,25000,NA,0,1,Nissan_Gas.jpg
184,4,1,736,31000,3,Electric,Mercedes,Yes,150,13000,discounted,1,0,MB_EQ.jpg
184,4,2,736,23000,3,Gas,Mercedes,No,150,9000,NA,0,1,MB_C300.jpg
185,1,1,737,29000,4,Electric,Tesla,Yes,150,5000,discounted,1,0,Tesla_Model_3.jpg
185,1,2,737,30000,1,Gas,Nissan,Yes,250,24000,NA,0,1,Nissan_Gas.jpg
185,2,1,738,14000,4,Electric,Tesla,No,250,26000,free,1,0,Tesla_Model_3.jpg
185,2,2,738,11000,1,Gas,Nissan,Yes,100,21000,NA,0,1,Nissan_Gas.jpg
185,3,1,739,24000,2,Electric,Mercedes,Yes,150,28000,paid,1,0,MB_EQ.jpg
185,3,2,739,30000,2,Gas,Mercedes,Yes,150,44000,NA,0,1,MB_C300.jpg
185,4,1,740,28000,4,Electric,Tesla,Yes,200,45000,free,1,0,Tesla_Model_3.jpg
185,4,2,740,5000,1,Gas,Mercedes,No,150,34000,NA,0,1,MB_C300.jpg
186,1,1,741,7000,4,Electric,Tesla,No,200,7000,paid,1,0,Tesla_Model_3.jpg
186,1,2,741,41000,3,Gas,Tesla,No,150,11000,NA,0,1,Tesla_Model_3.jpg
186,2,1,742,20000,3,Electric,Nissan,Yes,200,14000,discounted,1,0,Nissan_Leaf.jpg
186,2,2,742,17000,5,Gas,Mercedes,No,100,38000,NA,0,1,MB_C300.jpg
186,3,1,743,37000,1,Electric,Nissan,No,100,35000,free,1,0,Nissan_Leaf.jpg
186,3,2,743,5000,5,Gas,Tesla,No,100,37000,NA,0,1,Tesla_Model_3.jpg
186,4,1,744,16000,2,Electric,Nissan,Yes,150,25000,discounted,1,0,Nissan_Leaf.jpg
186,4,2,744,20000,5,Gas,Mercedes,Yes,100,11000,NA,0,1,MB_C300.jpg
187,1,1,745,45000,1,Electric,Mercedes,Yes,150,35000,free,1,0,MB_EQ.jpg
187,1,2,745,24000,2,Gas,Tesla,No,150,7000,NA,0,1,Tesla_Model_3.jpg
187,2,1,746,32000,2,Electric,Nissan,No,200,42000,paid,1,0,Nissan_Leaf.jpg
187,2,2,746,6000,4,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
187,3,1,747,9000,2,Electric,Nissan,Yes,250,6000,paid,1,0,Nissan_Leaf.jpg
187,3,2,747,11000,3,Gas,Mercedes,No,250,45000,NA,0,1,MB_C300.jpg
187,4,1,748,48000,1,Electric,Mercedes,Yes,200,5000,discounted,1,0,MB_EQ.jpg
187,4,2,748,8000,1,Gas,Nissan,Yes,200,48000,NA,0,1,Nissan_Gas.jpg
188,1,1,749,24000,1,Electric,Nissan,Yes,150,21000,free,1,0,Nissan_Leaf.jpg
188,1,2,749,40000,4,Gas,Mercedes,No,250,41000,NA,0,1,MB_C300.jpg
188,2,1,750,38000,5,Electric,Tesla,Yes,150,48000,free,1,0,Tesla_Model_3.jpg
188,2,2,750,29000,4,Gas,Mercedes,No,200,45000,NA,0,1,MB_C300.jpg
188,3,1,751,38000,2,Electric,Nissan,Yes,250,31000,discounted,1,0,Nissan_Leaf.jpg
188,3,2,751,31000,3,Gas,Tesla,Yes,100,6000,NA,0,1,Tesla_Model_3.jpg
188,4,1,752,34000,1,Electric,Nissan,Yes,200,25000,discounted,1,0,Nissan_Leaf.jpg
188,4,2,752,14000,1,Gas,Nissan,Yes,150,41000,NA,0,1,Nissan_Gas.jpg
189,1,1,753,29000,1,Electric,Nissan,Yes,100,38000,discounted,1,0,Nissan_Leaf.jpg
189,1,2,753,25000,1,Gas,Mercedes,No,100,10000,NA,0,1,MB_C300.jpg
189,2,1,754,47000,3,Electric,Mercedes,No,200,14000,paid,1,0,MB_EQ.jpg
189,2,2,754,14000,4,Gas,Tesla,No,150,23000,NA,0,1,Tesla_Model_3.jpg
189,3,1,755,37000,5,Electric,Mercedes,No,150,41000,free,1,0,MB_EQ.jpg
189,3,2,755,17000,1,Gas,Mercedes,Yes,150,14000,NA,0,1,MB_C300.jpg
189,4,1,756,21000,2,Electric,Nissan,Yes,200,22000,free,1,0,Nissan_Leaf.jpg
189,4,2,756,27000,4,Gas,Mercedes,Yes,100,23000,NA,0,1,MB_C300.jpg
190,1,1,757,5000,4,Electric,Nissan,No,100,23000,paid,1,0,Nissan_Leaf.jpg
190,1,2,757,26000,5,Gas,Tesla,No,250,38000,NA,0,1,Tesla_Model_3.jpg
190,2,1,758,18000,2,Electric,Nissan,Yes,100,18000,discounted,1,0,Nissan_Leaf.jpg
190,2,2,758,22000,1,Gas,Mercedes,Yes,250,38000,NA,0,1,MB_C300.jpg
190,3,1,759,23000,2,Electric,Tesla,No,150,40000,discounted,1,0,Tesla_Model_3.jpg
190,3,2,759,11000,2,Gas,Mercedes,Yes,100,15000,NA,0,1,MB_C300.jpg
190,4,1,760,45000,3,Electric,Nissan,No,150,29000,paid,1,0,Nissan_Leaf.jpg
190,4,2,760,15000,1,Gas,Nissan,Yes,150,34000,NA,0,1,Nissan_Gas.jpg
191,1,1,761,36000,2,Electric,Nissan,No,200,35000,free,1,0,Nissan_Leaf.jpg
191,1,2,761,32000,2,Gas,Nissan,Yes,200,34000,NA,0,1,Nissan_Gas.jpg
191,2,1,762,17000,2,Electric,Mercedes,No,250,15000,paid,1,0,MB_EQ.jpg
191,2,2,762,35000,3,Gas,Tesla,Yes,250,34000,NA,0,1,Tesla_Model_3.jpg
191,3,1,763,38000,4,Electric,Tesla,No,100,22000,paid,1,0,Tesla_Model_3.jpg
191,3,2,763,35000,3,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
191,4,1,764,20000,3,Electric,Tesla,Yes,200,29000,discounted,1,0,Tesla_Model_3.jpg
191,4,2,764,24000,1,Gas,Tesla,Yes,100,18000,NA,0,1,Tesla_Model_3.jpg
192,1,1,765,32000,1,Electric,Nissan,No,200,47000,free,1,0,Nissan_Leaf.jpg
192,1,2,765,24000,5,Gas,Tesla,No,200,6000,NA,0,1,Tesla_Model_3.jpg
192,2,1,766,38000,1,Electric,Mercedes,No,100,45000,paid,1,0,MB_EQ.jpg
192,2,2,766,48000,5,Gas,Tesla,No,100,8000,NA,0,1,Tesla_Model_3.jpg
192,3,1,767,39000,1,Electric,Tesla,Yes,150,14000,discounted,1,0,Tesla_Model_3.jpg
192,3,2,767,30000,4,Gas,Tesla,Yes,200,37000,NA,0,1,Tesla_Model_3.jpg
192,4,1,768,16000,1,Electric,Nissan,Yes,200,18000,discounted,1,0,Nissan_Leaf.jpg
192,4,2,768,6000,5,Gas,Tesla,Yes,250,26000,NA,0,1,Tesla_Model_3.jpg
193,1,1,769,36000,2,Electric,Nissan,No,150,8000,discounted,1,0,Nissan_Leaf.jpg
193,1,2,769,12000,1,Gas,Nissan,Yes,250,21000,NA,0,1,Nissan_Gas.jpg
193,2,1,770,7000,3,Electric,Tesla,Yes,200,32000,paid,1,0,Tesla_Model_3.jpg
193,2,2,770,21000,2,Gas,Tesla,No,250,6000,NA,0,1,Tesla_Model_3.jpg
193,3,1,771,46000,2,Electric,Nissan,Yes,100,12000,discounted,1,0,Nissan_Leaf.jpg
193,3,2,771,23000,1,Gas,Nissan,Yes,100,9000,NA,0,1,Nissan_Gas.jpg
193,4,1,772,35000,4,Electric,Mercedes,Yes,100,15000,discounted,1,0,MB_EQ.jpg
193,4,2,772,48000,2,Gas,Nissan,No,100,8000,NA,0,1,Nissan_Gas.jpg
194,1,1,773,20000,1,Electric,Mercedes,No,200,25000,free,1,0,MB_EQ.jpg
194,1,2,773,49000,4,Gas,Nissan,No,250,26000,NA,0,1,Nissan_Gas.jpg
194,2,1,774,6000,4,Electric,Mercedes,Yes,250,26000,discounted,1,0,MB_EQ.jpg
194,2,2,774,8000,2,Gas,Tesla,No,100,13000,NA,0,1,Tesla_Model_3.jpg
194,3,1,775,8000,4,Electric,Tesla,Yes,200,44000,paid,1,0,Tesla_Model_3.jpg
194,3,2,775,31000,5,Gas,Tesla,No,200,23000,NA,0,1,Tesla_Model_3.jpg
194,4,1,776,8000,1,Electric,Mercedes,No,150,34000,paid,1,0,MB_EQ.jpg
194,4,2,776,18000,1,Gas,Mercedes,No,200,8000,NA,0,1,MB_C300.jpg
195,1,1,777,21000,3,Electric,Mercedes,Yes,200,5000,paid,1,0,MB_EQ.jpg
195,1,2,777,47000,4,Gas,Nissan,Yes,200,8000,NA,0,1,Nissan_Gas.jpg
195,2,1,778,33000,5,Electric,Mercedes,No,200,47000,paid,1,0,MB_EQ.jpg
195,2,2,778,40000,4,Gas,Nissan,No,250,10000,NA,0,1,Nissan_Gas.jpg
195,3,1,779,31000,4,Electric,Mercedes,No,250,25000,discounted,1,0,MB_EQ.jpg
195,3,2,779,13000,5,Gas,Nissan,Yes,250,43000,NA,0,1,Nissan_Gas.jpg
195,4,1,780,9000,3,Electric,Tesla,Yes,150,8000,discounted,1,0,Tesla_Model_3.jpg
195,4,2,780,31000,4,Gas,Mercedes,No,100,15000,NA,0,1,MB_C300.jpg
196,1,1,781,15000,2,Electric,Mercedes,No,200,35000,paid,1,0,MB_EQ.jpg
196,1,2,781,43000,5,Gas,Tesla,Yes,150,5000,NA,0,1,Tesla_Model_3.jpg
196,2,1,782,28000,4,Electric,Tesla,Yes,150,20000,discounted,1,0,Tesla_Model_3.jpg
196,2,2,782,23000,1,Gas,Nissan,Yes,100,40000,NA,0,1,Nissan_Gas.jpg
196,3,1,783,10000,1,Electric,Nissan,No,100,10000,free,1,0,Nissan_Leaf.jpg
196,3,2,783,44000,3,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
196,4,1,784,14000,3,Electric,Mercedes,No,100,26000,paid,1,0,MB_EQ.jpg
196,4,2,784,24000,4,Gas,Nissan,Yes,250,19000,NA,0,1,Nissan_Gas.jpg
197,1,1,785,29000,4,Electric,Nissan,No,200,20000,free,1,0,Nissan_Leaf.jpg
197,1,2,785,45000,3,Gas,Tesla,Yes,200,35000,NA,0,1,Tesla_Model_3.jpg
197,2,1,786,37000,4,Electric,Tesla,Yes,200,48000,free,1,0,Tesla_Model_3.jpg
197,2,2,786,32000,4,Gas,Mercedes,No,150,45000,NA,0,1,MB_C300.jpg
197,3,1,787,48000,4,Electric,Mercedes,No,100,26000,discounted,1,0,MB_EQ.jpg
197,3,2,787,47000,2,Gas,Nissan,Yes,200,23000,NA,0,1,Nissan_Gas.jpg
197,4,1,788,13000,5,Electric,Nissan,No,250,32000,paid,1,0,Nissan_Leaf.jpg
197,4,2,788,24000,1,Gas,Tesla,No,200,35000,NA,0,1,Tesla_Model_3.jpg
198,1,1,789,19000,5,Electric,Nissan,No,250,13000,discounted,1,0,Nissan_Leaf.jpg
198,1,2,789,39000,3,Gas,Nissan,Yes,250,33000,NA,0,1,Nissan_Gas.jpg
198,2,1,790,47000,3,Electric,Nissan,No,150,42000,free,1,0,Nissan_Leaf.jpg
198,2,2,790,10000,2,Gas,Mercedes,No,250,43000,NA,0,1,MB_C300.jpg
198,3,1,791,31000,2,Electric,Tesla,Yes,150,20000,paid,1,0,Tesla_Model_3.jpg
198,3,2,791,15000,5,Gas,Tesla,Yes,150,32000,NA,0,1,Tesla_Model_3.jpg
198,4,1,792,33000,1,Electric,Nissan,Yes,250,15000,free,1,0,Nissan_Leaf.jpg
198,4,2,792,44000,5,Gas,Nissan,No,150,6000,NA,0,1,Nissan_Gas.jpg
199,1,1,793,31000,5,Electric,Mercedes,No,250,7000,discounted,1,0,MB_EQ.jpg
199,1,2,793,25000,1,Gas,Nissan,Yes,250,17000,NA,0,1,Nissan_Gas.jpg
199,2,1,794,34000,3,Electric,Nissan,Yes,250,7000,paid,1,0,Nissan_Leaf.jpg
199,2,2,794,32000,5,Gas,Nissan,No,150,15000,NA,0,1,Nissan_Gas.jpg
199,3,1,795,42000,2,Electric,Mercedes,Yes,200,37000,free,1,0,MB_EQ.jpg
199,3,2,795,38000,2,Gas,Tesla,No,100,19000,NA,0,1,Tesla_Model_3.jpg
199,4,1,796,24000,4,Electric,Tesla,Yes,250,5000,paid,1,0,Tesla_Model_3.jpg
199,4,2,796,45000,3,Gas,Mercedes,Yes,200,39000,NA,0,1,MB_C300.jpg
200,1,1,797,35000,2,Electric,Tesla,No,150,14000,free,1,0,Tesla_Model_3.jpg
200,1,2,797,49000,2,Gas,Mercedes,Yes,200,38000,NA,0,1,MB_C300.jpg
200,2,1,798,32000,3,Electric,Tesla,No,250,16000,free,1,0,Tesla_Model_3.jpg
200,2,2,798,31000,1,Gas,Tesla,No,150,34000,NA,0,1,Tesla_Model_3.jpg
200,3,1,799,11000,5,Electric,Mercedes,Yes,150,36000,discounted,1,0,MB_EQ.jpg
200,3,2,799,32000,3,Gas,Mercedes,No,100,42000,NA,0,1,MB_C300.jpg
200,4,1,800,17000,1,Electric,Tesla,No,100,48000,discounted,1,0,Tesla_Model_3.jpg
200,4,2,800,42000,5,Gas,Nissan,Yes,100,17000,NA,0,1,Nissan_Gas.jpg
201,1,1,801,42000,2,Electric,Tesla,Yes,200,13000,free,1,0,Tesla_Model_3.jpg
201,1,2,801,42000,1,Gas,Nissan,No,150,27000,NA,0,1,Nissan_Gas.jpg
201,2,1,802,45000,4,Electric,Tesla,No,150,38000,free,1,0,Tesla_Model_3.jpg
201,2,2,802,39000,1,Gas,Nissan,No,200,48000,NA,0,1,Nissan_Gas.jpg
201,3,1,803,16000,3,Electric,Mercedes,No,100,15000,discounted,1,0,MB_EQ.jpg
201,3,2,803,22000,2,Gas,Tesla,Yes,100,41000,NA,0,1,Tesla_Model_3.jpg
201,4,1,804,19000,2,Electric,Nissan,No,250,33000,paid,1,0,Nissan_Leaf.jpg
201,4,2,804,8000,4,Gas,Mercedes,No,150,14000,NA,0,1,MB_C300.jpg
202,1,1,805,10000,4,Electric,Tesla,No,100,9000,discounted,1,0,Tesla_Model_3.jpg
202,1,2,805,34000,3,Gas,Mercedes,Yes,200,37000,NA,0,1,MB_C300.jpg
202,2,1,806,5000,2,Electric,Tesla,No,100,36000,paid,1,0,Tesla_Model_3.jpg
202,2,2,806,25000,3,Gas,Mercedes,Yes,100,34000,NA,0,1,MB_C300.jpg
202,3,1,807,47000,2,Electric,Nissan,Yes,250,12000,discounted,1,0,Nissan_Leaf.jpg
202,3,2,807,48000,4,Gas,Tesla,No,200,8000,NA,0,1,Tesla_Model_3.jpg
202,4,1,808,19000,2,Electric,Nissan,No,200,42000,paid,1,0,Nissan_Leaf.jpg
202,4,2,808,46000,5,Gas,Nissan,Yes,100,29000,NA,0,1,Nissan_Gas.jpg
203,1,1,809,25000,4,Electric,Tesla,Yes,150,33000,paid,1,0,Tesla_Model_3.jpg
203,1,2,809,5000,3,Gas,Mercedes,No,100,38000,NA,0,1,MB_C300.jpg
203,2,1,810,10000,5,Electric,Mercedes,Yes,100,25000,discounted,1,0,MB_EQ.jpg
203,2,2,810,33000,4,Gas,Tesla,No,250,33000,NA,0,1,Tesla_Model_3.jpg
203,3,1,811,34000,4,Electric,Mercedes,Yes,150,45000,paid,1,0,MB_EQ.jpg
203,3,2,811,7000,1,Gas,Nissan,Yes,100,44000,NA,0,1,Nissan_Gas.jpg
203,4,1,812,14000,1,Electric,Tesla,Yes,200,6000,free,1,0,Tesla_Model_3.jpg
203,4,2,812,26000,2,Gas,Tesla,Yes,100,47000,NA,0,1,Tesla_Model_3.jpg
204,1,1,813,33000,2,Electric,Tesla,No,100,10000,free,1,0,Tesla_Model_3.jpg
204,1,2,813,23000,1,Gas,Mercedes,No,100,30000,NA,0,1,MB_C300.jpg
204,2,1,814,36000,1,Electric,Tesla,Yes,250,25000,discounted,1,0,Tesla_Model_3.jpg
204,2,2,814,39000,4,Gas,Nissan,No,200,6000,NA,0,1,Nissan_Gas.jpg
204,3,1,815,13000,3,Electric,Nissan,No,100,26000,paid,1,0,Nissan_Leaf.jpg
204,3,2,815,26000,2,Gas,Nissan,No,150,21000,NA,0,1,Nissan_Gas.jpg
204,4,1,816,22000,4,Electric,Mercedes,Yes,200,39000,discounted,1,0,MB_EQ.jpg
204,4,2,816,18000,1,Gas,Tesla,No,100,14000,NA,0,1,Tesla_Model_3.jpg
205,1,1,817,23000,5,Electric,Mercedes,Yes,100,8000,paid,1,0,MB_EQ.jpg
205,1,2,817,45000,3,Gas,Tesla,No,100,16000,NA,0,1,Tesla_Model_3.jpg
205,2,1,818,5000,3,Electric,Nissan,No,250,49000,discounted,1,0,Nissan_Leaf.jpg
205,2,2,818,11000,1,Gas,Tesla,No,100,50000,NA,0,1,Tesla_Model_3.jpg
205,3,1,819,40000,1,Electric,Tesla,Yes,150,27000,discounted,1,0,Tesla_Model_3.jpg
205,3,2,819,12000,1,Gas,Tesla,No,100,10000,NA,0,1,Tesla_Model_3.jpg
205,4,1,820,23000,4,Electric,Tesla,No,100,15000,paid,1,0,Tesla_Model_3.jpg
205,4,2,820,27000,3,Gas,Mercedes,Yes,200,37000,NA,0,1,MB_C300.jpg
206,1,1,821,8000,5,Electric,Mercedes,Yes,250,16000,discounted,1,0,MB_EQ.jpg
206,1,2,821,12000,3,Gas,Nissan,No,100,36000,NA,0,1,Nissan_Gas.jpg
206,2,1,822,14000,2,Electric,Mercedes,Yes,150,35000,discounted,1,0,MB_EQ.jpg
206,2,2,822,14000,1,Gas,Tesla,No,200,43000,NA,0,1,Tesla_Model_3.jpg
206,3,1,823,47000,4,Electric,Tesla,Yes,200,26000,paid,1,0,Tesla_Model_3.jpg
206,3,2,823,18000,1,Gas,Tesla,Yes,150,5000,NA,0,1,Tesla_Model_3.jpg
206,4,1,824,34000,5,Electric,Mercedes,Yes,150,44000,free,1,0,MB_EQ.jpg
206,4,2,824,25000,2,Gas,Nissan,No,150,27000,NA,0,1,Nissan_Gas.jpg
207,1,1,825,8000,1,Electric,Mercedes,Yes,200,20000,free,1,0,MB_EQ.jpg
207,1,2,825,42000,3,Gas,Mercedes,Yes,250,26000,NA,0,1,MB_C300.jpg
207,2,1,826,17000,3,Electric,Nissan,No,150,38000,discounted,1,0,Nissan_Leaf.jpg
207,2,2,826,42000,4,Gas,Mercedes,Yes,250,43000,NA,0,1,MB_C300.jpg
207,3,1,827,48000,1,Electric,Tesla,No,200,16000,discounted,1,0,Tesla_Model_3.jpg
207,3,2,827,44000,2,Gas,Tesla,No,200,42000,NA,0,1,Tesla_Model_3.jpg
207,4,1,828,23000,1,Electric,Tesla,Yes,250,30000,paid,1,0,Tesla_Model_3.jpg
207,4,2,828,30000,3,Gas,Nissan,Yes,250,47000,NA,0,1,Nissan_Gas.jpg
208,1,1,829,37000,3,Electric,Mercedes,No,200,32000,free,1,0,MB_EQ.jpg
208,1,2,829,45000,2,Gas,Tesla,No,100,28000,NA,0,1,Tesla_Model_3.jpg
208,2,1,830,35000,1,Electric,Mercedes,No,150,16000,discounted,1,0,MB_EQ.jpg
208,2,2,830,17000,3,Gas,Mercedes,No,200,11000,NA,0,1,MB_C300.jpg
208,3,1,831,38000,2,Electric,Tesla,Yes,100,50000,paid,1,0,Tesla_Model_3.jpg
208,3,2,831,26000,2,Gas,Mercedes,Yes,200,19000,NA,0,1,MB_C300.jpg
208,4,1,832,24000,5,Electric,Mercedes,Yes,250,32000,free,1,0,MB_EQ.jpg
208,4,2,832,23000,5,Gas,Mercedes,No,150,17000,NA,0,1,MB_C300.jpg
209,1,1,833,48000,4,Electric,Nissan,Yes,150,44000,paid,1,0,Nissan_Leaf.jpg
209,1,2,833,15000,2,Gas,Nissan,No,250,36000,NA,0,1,Nissan_Gas.jpg
209,2,1,834,41000,4,Electric,Mercedes,Yes,250,9000,discounted,1,0,MB_EQ.jpg
209,2,2,834,9000,5,Gas,Nissan,No,150,31000,NA,0,1,Nissan_Gas.jpg
209,3,1,835,19000,4,Electric,Nissan,Yes,250,17000,discounted,1,0,Nissan_Leaf.jpg
209,3,2,835,6000,3,Gas,Tesla,No,250,24000,NA,0,1,Tesla_Model_3.jpg
209,4,1,836,48000,5,Electric,Mercedes,Yes,150,20000,paid,1,0,MB_EQ.jpg
209,4,2,836,49000,4,Gas,Nissan,No,100,34000,NA,0,1,Nissan_Gas.jpg
210,1,1,837,31000,1,Electric,Nissan,No,100,20000,paid,1,0,Nissan_Leaf.jpg
210,1,2,837,34000,3,Gas,Mercedes,No,250,50000,NA,0,1,MB_C300.jpg
210,2,1,838,10000,1,Electric,Tesla,Yes,250,45000,discounted,1,0,Tesla_Model_3.jpg
210,2,2,838,49000,2,Gas,Mercedes,Yes,150,15000,NA,0,1,MB_C300.jpg
210,3,1,839,25000,2,Electric,Nissan,Yes,150,30000,free,1,0,Nissan_Leaf.jpg
210,3,2,839,10000,5,Gas,Mercedes,Yes,150,45000,NA,0,1,MB_C300.jpg
210,4,1,840,11000,1,Electric,Nissan,No,100,19000,free,1,0,Nissan_Leaf.jpg
210,4,2,840,29000,2,Gas,Tesla,No,200,37000,NA,0,1,Tesla_Model_3.jpg
211,1,1,841,47000,5,Electric,Tesla,No,250,5000,discounted,1,0,Tesla_Model_3.jpg
211,1,2,841,34000,5,Gas,Nissan,Yes,200,21000,NA,0,1,Nissan_Gas.jpg
211,2,1,842,27000,2,Electric,Nissan,Yes,100,16000,paid,1,0,Nissan_Leaf.jpg
211,2,2,842,33000,3,Gas,Nissan,Yes,150,37000,NA,0,1,Nissan_Gas.jpg
211,3,1,843,12000,1,Electric,Nissan,No,250,49000,paid,1,0,Nissan_Leaf.jpg
211,3,2,843,42000,4,Gas,Mercedes,No,250,29000,NA,0,1,MB_C300.jpg
211,4,1,844,45000,2,Electric,Mercedes,No,250,26000,discounted,1,0,MB_EQ.jpg
211,4,2,844,28000,5,Gas,Nissan,No,250,31000,NA,0,1,Nissan_Gas.jpg
212,1,1,845,9000,2,Electric,Tesla,Yes,200,26000,paid,1,0,Tesla_Model_3.jpg
212,1,2,845,13000,1,Gas,Tesla,No,150,35000,NA,0,1,Tesla_Model_3.jpg
212,2,1,846,34000,5,Electric,Nissan,No,250,34000,free,1,0,Nissan_Leaf.jpg
212,2,2,846,7000,1,Gas,Tesla,Yes,100,10000,NA,0,1,Tesla_Model_3.jpg
212,3,1,847,27000,1,Electric,Mercedes,No,100,29000,paid,1,0,MB_EQ.jpg
212,3,2,847,9000,5,Gas,Nissan,No,100,43000,NA,0,1,Nissan_Gas.jpg
212,4,1,848,12000,2,Electric,Tesla,No,200,26000,free,1,0,Tesla_Model_3.jpg
212,4,2,848,22000,4,Gas,Tesla,Yes,250,28000,NA,0,1,Tesla_Model_3.jpg
213,1,1,849,26000,5,Electric,Mercedes,Yes,250,37000,paid,1,0,MB_EQ.jpg
213,1,2,849,41000,4,Gas,Nissan,No,100,7000,NA,0,1,Nissan_Gas.jpg
213,2,1,850,21000,1,Electric,Tesla,No,250,23000,paid,1,0,Tesla_Model_3.jpg
213,2,2,850,26000,4,Gas,Nissan,No,200,24000,NA,0,1,Nissan_Gas.jpg
213,3,1,851,6000,3,Electric,Tesla,No,250,30000,free,1,0,Tesla_Model_3.jpg
213,3,2,851,50000,5,Gas,Nissan,No,200,43000,NA,0,1,Nissan_Gas.jpg
213,4,1,852,22000,5,Electric,Mercedes,No,100,34000,free,1,0,MB_EQ.jpg
213,4,2,852,35000,3,Gas,Mercedes,Yes,100,35000,NA,0,1,MB_C300.jpg
214,1,1,853,10000,5,Electric,Nissan,Yes,200,19000,discounted,1,0,Nissan_Leaf.jpg
