respID,qID,altID,obsID,price,fuelEconomy,modelyear,powertrain,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas
1154,2,2,4614,45000,25,2020,Gas,No,0,30000,No Promotion,0,1
1154,2,3,4614,25000,0,2016,Electric,Yes,200,25000,No Promotion,1,0
1154,3,1,4615,40000,30,2017,Gas,No,0,35000,No Promotion,0,1
1154,3,2,4615,35000,35,2017,Gas,No,0,35000,No Promotion,0,1
1154,3,3,4615,25000,20,2015,Gas,No,0,15000,No Promotion,0,1
1154,4,1,4616,35000,0,2015,Electric,No,150,45000,Discounted,1,0
1154,4,2,4616,25000,15,2019,Gas,No,0,5000,No Promotion,0,1
1154,4,3,4616,10000,35,2016,Gas,No,0,50000,No Promotion,0,1
1155,1,1,4617,20000,0,2018,Electric,Yes,200,40000,No Promotion,1,0
1155,1,2,4617,35000,15,2017,Gas,No,0,50000,No Promotion,0,1
1155,1,3,4617,15000,30,2020,Gas,Yes,0,45000,No Promotion,0,1
1155,2,1,4618,50000,0,2020,Electric,No,250,45000,Free,1,0
1155,2,2,4618,20000,35,2019,Gas,No,0,50000,No Promotion,0,1
1155,2,3,4618,25000,35,2020,Gas,No,0,20000,No Promotion,0,1
1155,3,1,4619,45000,25,2017,Gas,No,0,35000,No Promotion,0,1
1155,3,2,4619,30000,20,2020,Gas,Yes,0,30000,No Promotion,0,1
1155,3,3,4619,45000,25,2017,Gas,Yes,0,25000,No Promotion,0,1
1155,4,1,4620,50000,30,2017,Gas,Yes,0,20000,No Promotion,0,1
1155,4,2,4620,35000,30,2018,Gas,Yes,0,50000,No Promotion,0,1
1155,4,3,4620,25000,30,2018,Gas,No,0,25000,No Promotion,0,1
1156,1,1,4621,20000,20,2020,Gas,No,0,45000,No Promotion,0,1
1156,1,2,4621,20000,30,2017,Gas,No,0,10000,No Promotion,0,1
1156,1,3,4621,10000,0,2020,Electric,Yes,100,30000,Discounted,1,0
1156,2,1,4622,25000,0,2019,Electric,No,250,40000,Free,1,0
1156,2,2,4622,50000,20,2015,Gas,No,0,5000,No Promotion,0,1
1156,2,3,4622,25000,25,2017,Gas,Yes,0,15000,No Promotion,0,1
1156,3,1,4623,25000,0,2018,Electric,Yes,100,35000,Free,1,0
1156,3,2,4623,30000,0,2016,Electric,Yes,100,50000,No Promotion,1,0
1156,3,3,4623,20000,15,2020,Gas,No,0,45000,No Promotion,0,1
1156,4,1,4624,35000,0,2015,Electric,No,200,35000,Free,1,0
1156,4,2,4624,30000,30,2015,Gas,Yes,0,5000,No Promotion,0,1
1156,4,3,4624,20000,0,2016,Electric,Yes,250,40000,Discounted,1,0
1157,1,1,4625,50000,20,2018,Gas,Yes,0,35000,No Promotion,0,1
1157,1,2,4625,20000,0,2018,Electric,Yes,250,15000,Free,1,0
1157,1,3,4625,30000,0,2015,Electric,No,250,5000,Free,1,0
1157,2,1,4626,10000,35,2020,Gas,Yes,0,30000,No Promotion,0,1
1157,2,2,4626,10000,35,2018,Gas,No,0,20000,No Promotion,0,1
1157,2,3,4626,50000,0,2020,Electric,Yes,250,35000,Free,1,0
1157,3,1,4627,20000,30,2020,Gas,Yes,0,20000,No Promotion,0,1
1157,3,2,4627,20000,25,2015,Gas,Yes,0,25000,No Promotion,0,1
1157,3,3,4627,35000,0,2020,Electric,No,200,15000,Free,1,0
1157,4,1,4628,25000,20,2016,Gas,No,0,20000,No Promotion,0,1
1157,4,2,4628,35000,0,2018,Electric,No,150,20000,Free,1,0
1157,4,3,4628,15000,0,2016,Electric,Yes,150,25000,Free,1,0
1158,1,1,4629,15000,0,2016,Electric,Yes,250,20000,Free,1,0
1158,1,2,4629,20000,20,2016,Gas,Yes,0,30000,No Promotion,0,1
1158,1,3,4629,35000,0,2019,Electric,Yes,150,30000,Discounted,1,0
1158,2,1,4630,30000,15,2016,Gas,Yes,0,35000,No Promotion,0,1
1158,2,2,4630,20000,0,2015,Electric,No,250,15000,Free,1,0
1158,2,3,4630,15000,30,2015,Gas,Yes,0,30000,No Promotion,0,1
1158,3,1,4631,50000,20,2018,Gas,Yes,0,10000,No Promotion,0,1
1158,3,2,4631,30000,0,2018,Electric,Yes,200,35000,Discounted,1,0
1158,3,3,4631,35000,35,2015,Gas,No,0,15000,No Promotion,0,1
1158,4,1,4632,20000,35,2016,Gas,Yes,0,15000,No Promotion,0,1
1158,4,2,4632,15000,35,2019,Gas,No,0,40000,No Promotion,0,1
1158,4,3,4632,15000,0,2017,Electric,Yes,250,15000,Discounted,1,0
1159,1,1,4633,45000,0,2020,Electric,Yes,100,10000,Discounted,1,0
1159,1,2,4633,45000,0,2018,Electric,No,100,45000,Discounted,1,0
1159,1,3,4633,50000,30,2016,Gas,No,0,40000,No Promotion,0,1
1159,2,1,4634,40000,20,2016,Gas,Yes,0,45000,No Promotion,0,1
1159,2,2,4634,20000,20,2019,Gas,No,0,35000,No Promotion,0,1
1159,2,3,4634,10000,0,2017,Electric,No,250,35000,Discounted,1,0
1159,3,1,4635,50000,0,2018,Electric,Yes,250,35000,Free,1,0
1159,3,2,4635,50000,20,2016,Gas,No,0,40000,No Promotion,0,1
1159,3,3,4635,25000,30,2015,Gas,Yes,0,30000,No Promotion,0,1
1159,4,1,4636,10000,25,2017,Gas,Yes,0,30000,No Promotion,0,1
1159,4,2,4636,20000,20,2020,Gas,Yes,0,20000,No Promotion,0,1
1159,4,3,4636,40000,25,2015,Gas,Yes,0,45000,No Promotion,0,1
1160,1,1,4637,40000,0,2018,Electric,Yes,100,25000,Free,1,0
1160,1,2,4637,10000,35,2015,Gas,Yes,0,20000,No Promotion,0,1
1160,1,3,4637,15000,25,2016,Gas,Yes,0,25000,No Promotion,0,1
1160,2,1,4638,40000,0,2016,Electric,No,100,10000,No Promotion,1,0
1160,2,2,4638,30000,0,2020,Electric,No,150,30000,No Promotion,1,0
1160,2,3,4638,15000,30,2020,Gas,No,0,20000,No Promotion,0,1
1160,3,1,4639,25000,15,2020,Gas,No,0,50000,No Promotion,0,1
1160,3,2,4639,25000,0,2018,Electric,Yes,150,30000,Discounted,1,0
1160,3,3,4639,40000,0,2016,Electric,Yes,200,45000,No Promotion,1,0
1160,4,1,4640,50000,0,2020,Electric,No,250,20000,Free,1,0
1160,4,2,4640,50000,0,2019,Electric,No,150,15000,Discounted,1,0
1160,4,3,4640,50000,15,2016,Gas,Yes,0,45000,No Promotion,0,1
1161,1,1,4641,25000,0,2019,Electric,Yes,100,45000,Free,1,0
1161,1,2,4641,35000,35,2020,Gas,No,0,15000,No Promotion,0,1
1161,1,3,4641,25000,0,2016,Electric,Yes,250,25000,No Promotion,1,0
1161,2,1,4642,45000,0,2019,Electric,Yes,100,10000,Discounted,1,0
1161,2,2,4642,30000,0,2016,Electric,Yes,200,30000,Discounted,1,0
1161,2,3,4642,45000,0,2017,Electric,No,100,40000,No Promotion,1,0
1161,3,1,4643,35000,0,2017,Electric,No,200,10000,No Promotion,1,0
1161,3,2,4643,45000,0,2017,Electric,Yes,100,10000,No Promotion,1,0
1161,3,3,4643,35000,0,2017,Electric,Yes,200,50000,Free,1,0
1161,4,1,4644,30000,0,2017,Electric,Yes,150,30000,Discounted,1,0
1161,4,2,4644,35000,0,2017,Electric,No,200,30000,Discounted,1,0
1161,4,3,4644,30000,0,2020,Electric,No,250,25000,Free,1,0
1162,1,1,4645,20000,30,2017,Gas,Yes,0,20000,No Promotion,0,1
1162,1,2,4645,40000,0,2015,Electric,No,150,25000,Free,1,0
1162,1,3,4645,25000,35,2018,Gas,No,0,35000,No Promotion,0,1
1162,2,1,4646,10000,35,2017,Gas,Yes,0,15000,No Promotion,0,1
1162,2,2,4646,30000,20,2015,Gas,Yes,0,50000,No Promotion,0,1
1162,2,3,4646,45000,0,2019,Electric,Yes,100,50000,Discounted,1,0
1162,3,1,4647,35000,0,2016,Electric,Yes,200,40000,No Promotion,1,0
1162,3,2,4647,15000,0,2018,Electric,No,150,35000,Discounted,1,0
1162,3,3,4647,15000,35,2020,Gas,Yes,0,50000,No Promotion,0,1
1162,4,1,4648,25000,30,2015,Gas,No,0,50000,No Promotion,0,1
1162,4,2,4648,30000,30,2018,Gas,Yes,0,25000,No Promotion,0,1
1162,4,3,4648,25000,0,2015,Electric,Yes,150,40000,Discounted,1,0
1163,1,1,4649,25000,0,2019,Electric,No,200,35000,Free,1,0
1163,1,2,4649,25000,0,2019,Electric,Yes,200,25000,Discounted,1,0
1163,1,3,4649,30000,15,2017,Gas,No,0,50000,No Promotion,0,1
1163,2,1,4650,25000,0,2015,Electric,No,200,20000,Free,1,0
1163,2,2,4650,45000,35,2019,Gas,No,0,35000,No Promotion,0,1
1163,2,3,4650,50000,15,2016,Gas,No,0,30000,No Promotion,0,1
1163,3,1,4651,40000,0,2016,Electric,No,100,30000,No Promotion,1,0
1163,3,2,4651,30000,15,2020,Gas,No,0,25000,No Promotion,0,1
1163,3,3,4651,35000,0,2017,Electric,No,200,50000,No Promotion,1,0
1163,4,1,4652,20000,15,2019,Gas,Yes,0,25000,No Promotion,0,1
1163,4,2,4652,50000,0,2017,Electric,No,250,35000,Discounted,1,0
1163,4,3,4652,40000,15,2016,Gas,No,0,25000,No Promotion,0,1
1164,1,1,4653,25000,0,2018,Electric,Yes,200,50000,No Promotion,1,0
1164,1,2,4653,50000,0,2016,Electric,Yes,250,10000,Discounted,1,0
1164,1,3,4653,15000,0,2016,Electric,Yes,250,10000,Discounted,1,0
1164,2,1,4654,45000,0,2018,Electric,Yes,250,45000,Free,1,0
1164,2,2,4654,10000,25,2020,Gas,No,0,15000,No Promotion,0,1
1164,2,3,4654,20000,0,2020,Electric,Yes,150,40000,No Promotion,1,0
1164,3,1,4655,10000,0,2016,Electric,Yes,250,40000,No Promotion,1,0
1164,3,2,4655,50000,30,2016,Gas,Yes,0,45000,No Promotion,0,1
1164,3,3,4655,45000,0,2015,Electric,Yes,100,5000,No Promotion,1,0
1164,4,1,4656,50000,0,2019,Electric,Yes,250,5000,No Promotion,1,0
1164,4,2,4656,25000,0,2017,Electric,No,250,15000,No Promotion,1,0
1164,4,3,4656,10000,0,2020,Electric,No,200,5000,Free,1,0
1165,1,1,4657,10000,15,2015,Gas,No,0,40000,No Promotion,0,1
1165,1,2,4657,35000,20,2017,Gas,No,0,50000,No Promotion,0,1
1165,1,3,4657,20000,0,2019,Electric,No,200,30000,Free,1,0
1165,2,1,4658,40000,0,2015,Electric,Yes,150,40000,No Promotion,1,0
1165,2,2,4658,25000,25,2020,Gas,Yes,0,45000,No Promotion,0,1
1165,2,3,4658,45000,25,2019,Gas,Yes,0,50000,No Promotion,0,1
1165,3,1,4659,50000,0,2019,Electric,Yes,250,20000,Discounted,1,0
1165,3,2,4659,35000,30,2015,Gas,Yes,0,20000,No Promotion,0,1
1165,3,3,4659,45000,0,2017,Electric,Yes,100,35000,No Promotion,1,0
1165,4,1,4660,40000,25,2017,Gas,Yes,0,35000,No Promotion,0,1
1165,4,2,4660,45000,15,2019,Gas,No,0,50000,No Promotion,0,1
1165,4,3,4660,35000,0,2016,Electric,No,200,30000,Free,1,0
1166,1,1,4661,45000,35,2016,Gas,No,0,15000,No Promotion,0,1
1166,1,2,4661,25000,30,2020,Gas,No,0,40000,No Promotion,0,1
1166,1,3,4661,15000,20,2019,Gas,No,0,10000,No Promotion,0,1
1166,2,1,4662,45000,30,2016,Gas,No,0,15000,No Promotion,0,1
1166,2,2,4662,30000,0,2016,Electric,No,250,10000,Free,1,0
1166,2,3,4662,20000,0,2015,Electric,No,250,30000,Free,1,0
1166,3,1,4663,45000,0,2016,Electric,No,150,30000,No Promotion,1,0
1166,3,2,4663,30000,15,2018,Gas,No,0,15000,No Promotion,0,1
1166,3,3,4663,40000,0,2018,Electric,No,100,45000,Discounted,1,0
1166,4,1,4664,45000,35,2017,Gas,No,0,50000,No Promotion,0,1
1166,4,2,4664,50000,0,2017,Electric,Yes,150,20000,Free,1,0
1166,4,3,4664,15000,25,2017,Gas,No,0,35000,No Promotion,0,1
1167,1,1,4665,30000,0,2020,Electric,Yes,250,10000,Free,1,0
1167,1,2,4665,50000,0,2018,Electric,Yes,150,35000,Free,1,0
1167,1,3,4665,30000,0,2016,Electric,No,200,40000,No Promotion,1,0
1167,2,1,4666,45000,0,2017,Electric,Yes,150,40000,Free,1,0
1167,2,2,4666,40000,30,2017,Gas,Yes,0,25000,No Promotion,0,1
1167,2,3,4666,50000,0,2019,Electric,Yes,250,25000,Discounted,1,0
1167,3,1,4667,40000,25,2019,Gas,No,0,20000,No Promotion,0,1
1167,3,2,4667,45000,35,2016,Gas,Yes,0,50000,No Promotion,0,1
1167,3,3,4667,35000,20,2016,Gas,Yes,0,10000,No Promotion,0,1
1167,4,1,4668,40000,0,2019,Electric,No,150,35000,No Promotion,1,0
1167,4,2,4668,30000,15,2017,Gas,Yes,0,20000,No Promotion,0,1
1167,4,3,4668,20000,30,2015,Gas,Yes,0,30000,No Promotion,0,1
1168,1,1,4669,25000,0,2019,Electric,No,200,15000,No Promotion,1,0
1168,1,2,4669,35000,30,2019,Gas,Yes,0,50000,No Promotion,0,1
1168,1,3,4669,30000,25,2018,Gas,Yes,0,25000,No Promotion,0,1
1168,2,1,4670,30000,20,2015,Gas,Yes,0,40000,No Promotion,0,1
1168,2,2,4670,15000,25,2016,Gas,No,0,5000,No Promotion,0,1
1168,2,3,4670,10000,25,2018,Gas,Yes,0,5000,No Promotion,0,1
1168,3,1,4671,15000,0,2019,Electric,No,200,30000,Free,1,0
1168,3,2,4671,10000,20,2018,Gas,No,0,10000,No Promotion,0,1
1168,3,3,4671,25000,0,2019,Electric,Yes,250,25000,No Promotion,1,0
1168,4,1,4672,40000,15,2020,Gas,Yes,0,45000,No Promotion,0,1
1168,4,2,4672,40000,0,2015,Electric,Yes,200,25000,Discounted,1,0
1168,4,3,4672,40000,25,2015,Gas,Yes,0,30000,No Promotion,0,1
1169,1,1,4673,10000,0,2016,Electric,Yes,200,50000,No Promotion,1,0
1169,1,2,4673,45000,0,2015,Electric,Yes,150,5000,Discounted,1,0
1169,1,3,4673,45000,35,2017,Gas,No,0,10000,No Promotion,0,1
1169,2,1,4674,10000,0,2015,Electric,No,250,35000,Discounted,1,0
1169,2,2,4674,50000,20,2017,Gas,Yes,0,25000,No Promotion,0,1
1169,2,3,4674,25000,0,2017,Electric,No,250,40000,No Promotion,1,0
1169,3,1,4675,35000,20,2019,Gas,No,0,5000,No Promotion,0,1
1169,3,2,4675,20000,15,2017,Gas,No,0,20000,No Promotion,0,1
1169,3,3,4675,20000,35,2016,Gas,Yes,0,15000,No Promotion,0,1
1169,4,1,4676,20000,0,2015,Electric,Yes,250,5000,No Promotion,1,0
1169,4,2,4676,50000,0,2016,Electric,Yes,150,25000,Free,1,0
1169,4,3,4676,20000,0,2018,Electric,No,150,30000,No Promotion,1,0
1170,1,1,4677,20000,15,2015,Gas,No,0,15000,No Promotion,0,1
1170,1,2,4677,40000,25,2020,Gas,Yes,0,25000,No Promotion,0,1
1170,1,3,4677,35000,0,2015,Electric,Yes,150,25000,Free,1,0
1170,2,1,4678,50000,0,2016,Electric,Yes,150,35000,Free,1,0
1170,2,2,4678,15000,25,2020,Gas,Yes,0,5000,No Promotion,0,1
1170,2,3,4678,30000,35,2017,Gas,No,0,25000,No Promotion,0,1
1170,3,1,4679,50000,35,2019,Gas,Yes,0,25000,No Promotion,0,1
1170,3,2,4679,10000,35,2018,Gas,Yes,0,30000,No Promotion,0,1
1170,3,3,4679,40000,0,2018,Electric,No,100,25000,Discounted,1,0
1170,4,1,4680,25000,30,2020,Gas,Yes,0,25000,No Promotion,0,1
1170,4,2,4680,50000,35,2020,Gas,No,0,50000,No Promotion,0,1
1170,4,3,4680,30000,0,2015,Electric,No,250,25000,Free,1,0
1171,1,1,4681,30000,30,2016,Gas,Yes,0,25000,No Promotion,0,1
1171,1,2,4681,30000,15,2019,Gas,Yes,0,10000,No Promotion,0,1
1171,1,3,4681,45000,20,2016,Gas,Yes,0,40000,No Promotion,0,1
1171,2,1,4682,35000,0,2019,Electric,No,250,35000,Free,1,0
1171,2,2,4682,20000,0,2018,Electric,Yes,100,5000,No Promotion,1,0
1171,2,3,4682,40000,25,2019,Gas,No,0,40000,No Promotion,0,1
1171,3,1,4683,20000,0,2015,Electric,Yes,100,35000,Free,1,0
1171,3,2,4683,15000,30,2018,Gas,Yes,0,45000,No Promotion,0,1
1171,3,3,4683,20000,35,2015,Gas,No,0,30000,No Promotion,0,1
1171,4,1,4684,10000,15,2018,Gas,Yes,0,25000,No Promotion,0,1
1171,4,2,4684,50000,0,2017,Electric,No,250,35000,Discounted,1,0
1171,4,3,4684,25000,0,2019,Electric,Yes,100,50000,Discounted,1,0
1172,1,1,4685,15000,35,2018,Gas,No,0,25000,No Promotion,0,1
1172,1,2,4685,15000,0,2018,Electric,Yes,150,10000,Free,1,0
1172,1,3,4685,50000,0,2017,Electric,No,250,50000,Free,1,0
1172,2,1,4686,10000,0,2019,Electric,Yes,150,5000,No Promotion,1,0
1172,2,2,4686,30000,30,2019,Gas,No,0,20000,No Promotion,0,1
1172,2,3,4686,15000,0,2015,Electric,No,250,20000,No Promotion,1,0
1172,3,1,4687,50000,0,2015,Electric,Yes,250,30000,No Promotion,1,0
1172,3,2,4687,45000,30,2016,Gas,Yes,0,50000,No Promotion,0,1
1172,3,3,4687,30000,15,2020,Gas,No,0,35000,No Promotion,0,1
1172,4,1,4688,45000,0,2016,Electric,No,150,35000,No Promotion,1,0
1172,4,2,4688,45000,25,2020,Gas,Yes,0,25000,No Promotion,0,1
1172,4,3,4688,25000,20,2015,Gas,Yes,0,40000,No Promotion,0,1
1173,1,1,4689,45000,30,2015,Gas,Yes,0,35000,No Promotion,0,1
1173,1,2,4689,10000,0,2019,Electric,No,100,30000,Discounted,1,0
1173,1,3,4689,45000,15,2019,Gas,No,0,25000,No Promotion,0,1
1173,2,1,4690,15000,30,2017,Gas,Yes,0,25000,No Promotion,0,1
1173,2,2,4690,45000,0,2018,Electric,No,200,20000,Free,1,0
1173,2,3,4690,10000,0,2019,Electric,No,150,10000,No Promotion,1,0
1173,3,1,4691,35000,35,2019,Gas,No,0,50000,No Promotion,0,1
1173,3,2,4691,35000,0,2017,Electric,Yes,200,35000,Free,1,0
1173,3,3,4691,15000,20,2015,Gas,No,0,20000,No Promotion,0,1
1173,4,1,4692,50000,25,2019,Gas,No,0,30000,No Promotion,0,1
1173,4,2,4692,15000,35,2016,Gas,No,0,15000,No Promotion,0,1
1173,4,3,4692,20000,0,2016,Electric,No,200,45000,Discounted,1,0
1174,1,1,4693,40000,0,2018,Electric,Yes,150,50000,Discounted,1,0
1174,1,2,4693,30000,0,2015,Electric,No,200,45000,Free,1,0
1174,1,3,4693,20000,25,2019,Gas,Yes,0,30000,No Promotion,0,1
1174,2,1,4694,30000,0,2018,Electric,Yes,200,50000,No Promotion,1,0
1174,2,2,4694,30000,20,2019,Gas,Yes,0,20000,No Promotion,0,1
1174,2,3,4694,35000,20,2019,Gas,No,0,30000,No Promotion,0,1
1174,3,1,4695,15000,0,2018,Electric,No,250,15000,Discounted,1,0
1174,3,2,4695,45000,15,2020,Gas,Yes,0,50000,No Promotion,0,1
1174,3,3,4695,30000,0,2018,Electric,No,200,40000,Free,1,0
1174,4,1,4696,35000,0,2020,Electric,No,100,30000,Free,1,0
1174,4,2,4696,40000,20,2017,Gas,No,0,50000,No Promotion,0,1
1174,4,3,4696,40000,0,2017,Electric,No,200,30000,Discounted,1,0
1175,1,1,4697,30000,0,2017,Electric,Yes,150,10000,No Promotion,1,0
1175,1,2,4697,15000,15,2020,Gas,Yes,0,50000,No Promotion,0,1
1175,1,3,4697,15000,0,2016,Electric,No,200,5000,Free,1,0
1175,2,1,4698,40000,15,2018,Gas,Yes,0,40000,No Promotion,0,1
1175,2,2,4698,45000,0,2019,Electric,No,150,10000,Free,1,0
1175,2,3,4698,40000,30,2019,Gas,No,0,40000,No Promotion,0,1
1175,3,1,4699,20000,0,2019,Electric,No,150,25000,No Promotion,1,0
1175,3,2,4699,15000,0,2020,Electric,Yes,200,5000,Free,1,0
1175,3,3,4699,25000,0,2016,Electric,No,200,5000,Free,1,0
1175,4,1,4700,25000,20,2016,Gas,Yes,0,15000,No Promotion,0,1
1175,4,2,4700,30000,0,2019,Electric,Yes,150,10000,Discounted,1,0
1175,4,3,4700,25000,0,2018,Electric,No,100,15000,Free,1,0
1176,1,1,4701,45000,30,2017,Gas,No,0,45000,No Promotion,0,1
1176,1,2,4701,15000,35,2016,Gas,No,0,40000,No Promotion,0,1
1176,1,3,4701,50000,15,2017,Gas,No,0,40000,No Promotion,0,1
1176,2,1,4702,50000,20,2017,Gas,Yes,0,10000,No Promotion,0,1
1176,2,2,4702,20000,0,2015,Electric,No,200,35000,Free,1,0
1176,2,3,4702,40000,30,2018,Gas,Yes,0,15000,No Promotion,0,1
1176,3,1,4703,35000,0,2019,Electric,Yes,150,10000,No Promotion,1,0
1176,3,2,4703,20000,0,2020,Electric,Yes,100,20000,No Promotion,1,0
1176,3,3,4703,45000,0,2020,Electric,Yes,150,35000,Discounted,1,0
1176,4,1,4704,50000,25,2020,Gas,No,0,10000,No Promotion,0,1
1176,4,2,4704,20000,0,2018,Electric,No,200,30000,No Promotion,1,0
1176,4,3,4704,25000,35,2017,Gas,No,0,10000,No Promotion,0,1
1177,1,1,4705,30000,0,2018,Electric,No,100,15000,Free,1,0
1177,1,2,4705,40000,0,2020,Electric,No,200,45000,No Promotion,1,0
1177,1,3,4705,20000,0,2019,Electric,No,250,20000,Discounted,1,0
1177,2,1,4706,30000,0,2019,Electric,No,100,35000,Free,1,0
1177,2,2,4706,45000,0,2019,Electric,No,150,50000,No Promotion,1,0
1177,2,3,4706,50000,0,2018,Electric,No,200,40000,No Promotion,1,0
1177,3,1,4707,45000,0,2019,Electric,No,150,45000,Free,1,0
1177,3,2,4707,25000,15,2017,Gas,Yes,0,25000,No Promotion,0,1
1177,3,3,4707,50000,0,2015,Electric,Yes,200,15000,Discounted,1,0
1177,4,1,4708,40000,0,2016,Electric,Yes,100,15000,No Promotion,1,0
1177,4,2,4708,35000,25,2015,Gas,Yes,0,40000,No Promotion,0,1
1177,4,3,4708,25000,30,2015,Gas,Yes,0,50000,No Promotion,0,1
1178,1,1,4709,15000,30,2015,Gas,No,0,30000,No Promotion,0,1
1178,1,2,4709,40000,35,2019,Gas,No,0,5000,No Promotion,0,1
1178,1,3,4709,15000,0,2017,Electric,Yes,150,15000,Free,1,0
1178,2,1,4710,45000,0,2015,Electric,Yes,100,25000,Discounted,1,0
1178,2,2,4710,15000,20,2020,Gas,Yes,0,50000,No Promotion,0,1
1178,2,3,4710,30000,15,2016,Gas,No,0,5000,No Promotion,0,1
1178,3,1,4711,15000,0,2020,Electric,No,250,10000,Discounted,1,0
1178,3,2,4711,10000,30,2020,Gas,Yes,0,20000,No Promotion,0,1
1178,3,3,4711,10000,0,2020,Electric,Yes,100,50000,No Promotion,1,0
1178,4,1,4712,25000,30,2017,Gas,No,0,5000,No Promotion,0,1
1178,4,2,4712,30000,0,2017,Electric,No,200,5000,Free,1,0
1178,4,3,4712,45000,25,2017,Gas,No,0,40000,No Promotion,0,1
1179,1,1,4713,25000,0,2019,Electric,No,200,50000,No Promotion,1,0
1179,1,2,4713,35000,0,2020,Electric,No,200,15000,Discounted,1,0
1179,1,3,4713,15000,0,2016,Electric,No,200,30000,No Promotion,1,0
1179,2,1,4714,30000,0,2016,Electric,No,250,25000,No Promotion,1,0
1179,2,2,4714,30000,30,2020,Gas,No,0,50000,No Promotion,0,1
1179,2,3,4714,15000,15,2017,Gas,No,0,40000,No Promotion,0,1
1179,3,1,4715,40000,35,2017,Gas,Yes,0,50000,No Promotion,0,1
1179,3,2,4715,10000,20,2017,Gas,Yes,0,35000,No Promotion,0,1
1179,3,3,4715,35000,0,2016,Electric,No,150,5000,Discounted,1,0
1179,4,1,4716,25000,0,2019,Electric,No,200,10000,Free,1,0
1179,4,2,4716,50000,0,2020,Electric,No,200,5000,Free,1,0
1179,4,3,4716,30000,0,2018,Electric,Yes,150,15000,Free,1,0
1180,1,1,4717,35000,20,2015,Gas,No,0,30000,No Promotion,0,1
1180,1,2,4717,20000,0,2020,Electric,Yes,150,30000,No Promotion,1,0
1180,1,3,4717,40000,25,2018,Gas,No,0,50000,No Promotion,0,1
1180,2,1,4718,15000,15,2016,Gas,No,0,50000,No Promotion,0,1
1180,2,2,4718,45000,0,2016,Electric,No,200,10000,Discounted,1,0
1180,2,3,4718,15000,0,2016,Electric,Yes,100,30000,Free,1,0
1180,3,1,4719,50000,0,2017,Electric,No,150,25000,Discounted,1,0
1180,3,2,4719,30000,0,2017,Electric,No,100,5000,Discounted,1,0
1180,3,3,4719,50000,0,2019,Electric,No,200,10000,No Promotion,1,0
1180,4,1,4720,30000,20,2019,Gas,Yes,0,5000,No Promotion,0,1
1180,4,2,4720,25000,0,2019,Electric,No,150,10000,Discounted,1,0
1180,4,3,4720,35000,0,2018,Electric,No,250,10000,No Promotion,1,0
1181,1,1,4721,35000,30,2018,Gas,Yes,0,50000,No Promotion,0,1
1181,1,2,4721,20000,0,2019,Electric,Yes,150,40000,Free,1,0
1181,1,3,4721,30000,35,2018,Gas,No,0,10000,No Promotion,0,1
1181,2,1,4722,45000,30,2019,Gas,Yes,0,5000,No Promotion,0,1
1181,2,2,4722,50000,0,2020,Electric,No,100,40000,Discounted,1,0
1181,2,3,4722,10000,0,2015,Electric,No,100,40000,No Promotion,1,0
1181,3,1,4723,35000,35,2019,Gas,No,0,20000,No Promotion,0,1
1181,3,2,4723,20000,25,2019,Gas,Yes,0,10000,No Promotion,0,1
1181,3,3,4723,15000,0,2018,Electric,No,150,10000,Free,1,0
1181,4,1,4724,40000,15,2016,Gas,Yes,0,20000,No Promotion,0,1
1181,4,2,4724,50000,15,2020,Gas,Yes,0,15000,No Promotion,0,1
1181,4,3,4724,10000,25,2020,Gas,Yes,0,35000,No Promotion,0,1
1182,1,1,4725,40000,0,2020,Electric,Yes,100,50000,Discounted,1,0
1182,1,2,4725,50000,0,2015,Electric,Yes,250,45000,Free,1,0
1182,1,3,4725,50000,0,2017,Electric,No,150,15000,No Promotion,1,0
1182,2,1,4726,10000,0,2015,Electric,Yes,200,10000,No Promotion,1,0
1182,2,2,4726,30000,0,2015,Electric,No,250,45000,Free,1,0
1182,2,3,4726,40000,15,2018,Gas,No,0,20000,No Promotion,0,1
1182,3,1,4727,40000,0,2016,Electric,Yes,250,15000,Free,1,0
1182,3,2,4727,15000,0,2017,Electric,No,200,10000,No Promotion,1,0
1182,3,3,4727,50000,0,2020,Electric,No,250,40000,Discounted,1,0
1182,4,1,4728,25000,0,2019,Electric,Yes,100,20000,Discounted,1,0
1182,4,2,4728,10000,0,2017,Electric,No,200,45000,Discounted,1,0
1182,4,3,4728,35000,0,2020,Electric,No,200,10000,Free,1,0
1183,1,1,4729,20000,0,2018,Electric,Yes,150,35000,Discounted,1,0
1183,1,2,4729,40000,35,2018,Gas,Yes,0,40000,No Promotion,0,1
1183,1,3,4729,20000,0,2019,Electric,Yes,100,40000,Discounted,1,0
1183,2,1,4730,30000,20,2020,Gas,No,0,20000,No Promotion,0,1
1183,2,2,4730,25000,35,2020,Gas,No,0,20000,No Promotion,0,1
1183,2,3,4730,50000,0,2016,Electric,No,200,15000,Free,1,0
1183,3,1,4731,25000,0,2017,Electric,No,200,50000,Discounted,1,0
1183,3,2,4731,35000,0,2019,Electric,Yes,100,10000,No Promotion,1,0
1183,3,3,4731,30000,0,2019,Electric,Yes,200,5000,Free,1,0
1183,4,1,4732,35000,0,2015,Electric,Yes,200,10000,No Promotion,1,0
